,,239365,115,2634,11333,753,2527,,,,,,,,,
22530,6/17/2018,5,1,0,0,0,0,KASILOF,25,,,,,,,
22530,6/18/2018,5,0,0,0,0,0,KASILOF,25,,,,,,,
22533,6/10/2018,18,0,0,0,0,0,KASILOF,24,,,,,,,
22538,6/23/2018,25,0,0,0,0,0,KASILOF,25,,,,,,,
22543,7/21/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
22544,7/24/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
22544,7/25/2018,1,0,0,1,0,0,KENAI,30,,,,,,,
22547,6/23/2018,2,0,0,0,0,0,KASILOF,25,,,,,,,
22547,7/20/2018,18,0,0,0,0,0,KENAI,29,,,,,,,
22548,6/28/2018,4,0,0,0,0,0,KASILOF,26,,,,,,,
22548,7/25/2018,8,0,0,0,0,0,KENAI,30,,,,,,,
22548,7/29/2018,6,0,0,0,0,0,KENAI,31,,,,,,,
22549,8/4/2018,14,0,0,0,0,0,KASILOF,31,,,,,,,
22549,8/5/2018,12,0,0,0,0,0,KASILOF,32,,,,,,,
22549,8/6/2018,15,0,0,0,0,0,KASILOF,32,,,,,,,
22549,8/7/2018,7,0,0,0,0,0,KASILOF,32,,,,,,,
22550,6/19/2018,6,0,0,0,0,0,KASILOF,25,,,,,,,
22550,6/20/2018,14,0,0,0,0,0,KASILOF,25,,,,,,,
22551,7/6/2018,3,0,0,0,0,0,KASILOF,27,,,,,,,
22551,7/10/2018,1,0,0,0,0,0,KASILOF,28,,,,,,,
22551,7/11/2018,5,0,0,0,0,0,KASILOF,28,,,,,,,
22551,7/23/2018,3,0,0,0,0,0,UNKNOWN,30,,,,,,,
22551,7/25/2018,3,0,0,0,0,0,KASILOF,30,,,,,,,
22552,6/21/2018,2,0,0,0,0,0,KENAI,25,Y,7,0,,2,,
22552,7/10/2018,1,0,0,0,0,0,KENAI,28,Y,7,0,,1,,
22552,7/26/2018,2,0,0,0,0,0,KENAI,30,,,,,,,
22552,8/8/2018,1,0,0,1,0,0,KENAI,32,,,,,,,
22552,8/26/2018,1,0,0,0,0,0,KENAI,35,Y,7,0,,1,,
22555,7/12/2018,1,0,0,0,0,0,KENAI,28,,,,,,,
22555,7/14/2018,3,0,0,0,0,0,UNKNOWN,28,,,,,,,
22555,7/16/2018,1,0,0,0,0,0,UNKNOWN,29,,,,,,,
22556,8/3/2018,25,0,0,0,0,0,KASILOF,31,,,,,,,
22559,7/26/2018,2,0,0,4,0,0,KENAI,30,,,,,,,
22560,6/23/2018,23,0,0,0,0,0,KASILOF,25,,,,,,,
22561,7/21/2018,1,0,0,0,0,0,KENAI,29,,,,,,,
22562,6/23/2018,45,0,0,0,0,0,KASILOF,25,,,,,,,
22564,7/16/2018,0,0,0,0,0,0,UNKNOWN,29,,,,,,,
22564,7/17/2018,0,0,0,0,0,0,UNKNOWN,29,,,,,,,
22564,7/18/2018,0,0,0,0,0,0,UNKNOWN,29,,,,,,,
22564,7/19/2018,0,0,0,0,0,0,UNKNOWN,29,,,,,,,
22564,7/20/2018,0,0,0,0,0,0,UNKNOWN,29,,,,,,,
22565,7/21/2018,0,0,0,0,0,0,KASILOF,29,,,,,,,
22565,7/28/2018,2,0,0,0,0,0,KASILOF,30,,,,,,,
22566,6/24/2018,9,0,0,1,0,0,KASILOF,26,,,,,,,
22567,6/24/2018,0,0,0,0,0,0,KASILOF,26,,,,,,,
22568,6/28/2018,1,0,0,0,0,0,KASILOF,26,,,,,,,
22568,7/12/2018,8,0,0,0,0,0,KENAI,28,,,,,,,
22568,7/13/2018,1,0,0,0,0,0,KENAI,28,,,,,,,
22568,7/27/2018,9,0,0,0,0,0,KENAI,30,,,,,,,
22568,7/29/2018,9,0,0,0,0,0,KASILOF,31,,,,,,,
22568,7/31/2018,8,0,0,0,0,0,KASILOF,31,,,,,,,
22569,7/16/2018,6,0,0,0,0,0,KENAI,29,,,,,,,
22572,7/13/2018,4,0,0,0,0,0,KASILOF,28,,,,,,,
22572,7/22/2018,3,0,0,0,0,0,KASILOF,30,,,,,,,
22572,7/29/2018,2,0,0,0,0,0,KASILOF,31,,,,,,,
22572,7/30/2018,2,0,0,0,1,0,KASILOF,31,,,,,,,
22572,8/5/2018,2,0,0,0,1,0,KASILOF,32,,,,,,,
22575,7/21/2018,1,0,0,0,0,0,KENAI,29,,,,,,,
22576,7/1/2018,7,0,0,0,0,0,KASILOF,27,,,,,,,
22576,7/11/2018,12,0,2,0,0,1,KASILOF,28,,,,,,,
22576,7/13/2018,11,0,0,0,1,0,KASILOF,28,,,,,,,
22576,8/6/2018,0,0,0,2,0,0,KASILOF,32,,,,,,,
22576,8/7/2018,8,0,0,3,0,0,KASILOF,32,,,,,,,
22579,7/17/2018,8,0,0,0,0,0,KENAI,29,,,,,,,
22579,7/24/2018,1,0,0,0,0,0,KENAI,30,,,,,,,
22580,7/20/2018,10,0,0,0,0,0,KENAI,29,,,,,,,
22580,7/25/2018,1,0,0,0,0,0,KENAI,30,,,,,,,
22580,8/6/2018,21,0,1,1,0,0,KASILOF,32,,,,,,,
22583,7/20/2018,22,0,0,0,0,0,KENAI,29,,,,,,,
22583,7/29/2018,1,0,0,2,0,0,KENAI,31,,,,,,,
22585,7/22/2018,10,0,0,1,0,0,KENAI,30,,,,,,,
22587,7/22/2018,37,0,0,0,0,0,KENAI,30,,,,,,,
22588,6/28/2018,2,0,0,0,0,0,KASILOF,26,,,,,,,
22588,7/10/2018,2,0,0,0,0,0,KENAI,28,,,,,,,
22588,7/16/2018,4,0,0,0,0,0,KENAI,29,,,,,,,
22588,7/23/2018,15,0,0,2,1,0,KASILOF,30,,,,,,,
22588,8/1/2018,19,0,0,1,0,0,KASILOF,31,,,,,,,
22590,7/26/2018,4,0,0,0,0,0,KENAI,30,,,,,,,
22590,7/29/2018,5,0,0,2,0,0,KENAI,31,,,,,,,
22593,7/18/2018,2,0,0,0,0,0,KASILOF,29,,,,,,,
22593,7/19/2018,5,0,0,0,0,0,KASILOF,29,,,,,,,
22593,8/1/2018,3,0,0,1,0,0,KASILOF,31,,,,,,,
22593,8/7/2018,1,0,0,0,0,0,KASILOF,32,Y,7,0,,1,,
22596,7/10/2018,2,0,0,0,0,0,KENAI,28,,,,,,,
22596,7/16/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
22598,7/22/2018,13,0,0,0,0,0,KENAI,30,,,,,,,
22598,7/27/2018,15,0,0,0,0,0,KENAI,30,,,,,,,
22599,7/25/2018,1,0,0,0,0,0,KENAI,30,,,,,,,
22599,8/6/2018,7,0,0,1,0,0,KASILOF,32,,,,,,,
22600,7/27/2018,9,0,0,0,0,0,KENAI,30,,,,,,,
22601,7/17/2018,4,0,0,0,0,0,KASILOF,29,,,,,,,
22601,7/19/2018,6,0,0,0,0,0,KASILOF,29,,,,,,,
22601,7/28/2018,2,0,0,0,0,3,KENAI,30,,,,,,,
22603,7/21/2018,1,0,0,0,0,0,KENAI,29,,,,,,,
22603,7/24/2018,3,0,0,0,0,0,KENAI,30,,,,,,,
22606,7/20/2018,7,0,0,0,0,0,KENAI,29,,,,,,,
22606,7/21/2018,4,0,0,0,0,0,KENAI,29,,,,,,,
22606,7/25/2018,6,0,0,1,0,0,KENAI,30,,,,,,,
22606,7/29/2018,13,0,0,9,0,0,KENAI,31,,,,,,,
22607,7/17/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
22607,7/18/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
22608,7/27/2018,8,0,0,3,0,0,KENAI,30,,,,,,,
22609,7/16/2018,6,0,0,0,0,1,KENAI,29,,,,,,,
22609,7/19/2018,7,0,0,0,0,0,KENAI,29,,,,,,,
22609,7/23/2018,0,0,0,0,0,0,UNKNOWN,30,,,,,,,
22609,7/25/2018,0,0,0,0,0,0,UNKNOWN,30,,,,,,,
22609,7/26/2018,0,0,0,1,0,0,UNKNOWN,30,,,,,,,
22611,7/18/2018,7,0,0,0,0,0,KENAI,29,,,,,,,
22611,7/29/2018,3,0,0,1,0,0,KENAI,31,,,,,,,
22612,7/20/2018,30,0,0,0,0,0,KENAI,29,,,,,,,
22612,8/7/2018,3,0,2,0,0,0,KASILOF,32,,,,,,,
22614,7/18/2018,12,0,0,0,0,0,KENAI,29,,,,,,,
22614,7/20/2018,40,0,0,0,0,0,KENAI,29,,,,,,,
22614,7/25/2018,10,0,0,0,0,0,KENAI,30,,,,,,,
22615,7/19/2018,27,0,0,0,0,0,KENAI,29,,,,,,,
22616,7/18/2018,27,0,0,0,0,0,KASILOF,29,,,,,,,
22618,7/18/2018,22,0,0,0,0,0,KASILOF,29,,,,,,,
22619,7/23/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
22619,7/24/2018,6,0,0,0,0,0,KASILOF,30,,,,,,,
22621,7/17/2018,1,0,0,0,0,0,KENAI,29,,,,,,,
22622,7/24/2018,5,0,0,1,0,0,KENAI,30,,,,,,,
22622,7/25/2018,4,0,0,0,0,0,KENAI,30,,,,,,,
22625,7/19/2018,10,0,0,0,0,0,KENAI,29,,,,,,,
22626,7/23/2018,8,0,0,0,0,0,KENAI,30,,,,,,,
22627,7/1/2018,5,0,0,0,0,0,KENAI,27,,,,,,,
22628,7/27/2018,1,0,0,0,0,0,KENAI,30,,,,,,,
22630,7/25/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
22639,7/22/2018,4,0,0,2,0,0,KENAI,30,,,,,,,
22641,7/19/2018,6,0,0,1,0,0,KENAI,29,,,,,,,
22643,7/21/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
22644,7/20/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
22646,8/4/2018,6,0,2,0,0,0,KASILOF,31,,,,,,,
22646,8/7/2018,14,0,3,0,0,0,KASILOF,32,,,,,,,
22652,7/20/2018,21,0,0,0,0,0,KENAI,29,,,,,,,
22652,7/27/2018,7,0,0,0,0,0,KENAI,30,,,,,,,
22653,7/26/2018,1,0,0,3,0,0,KENAI,30,,,,,,,
22653,7/29/2018,8,0,0,1,0,0,KENAI,31,,,,,,,
22655,7/29/2018,10,0,0,0,0,0,KENAI,31,,,,,,,
22656,7/24/2018,8,0,0,0,0,0,KASILOF,30,,,,,,,
22657,7/18/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
22657,7/22/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
22657,7/25/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
22657,7/26/2018,4,0,0,10,0,0,KENAI,30,,,,,,,
22657,7/27/2018,0,0,0,6,0,0,KENAI,30,,,,,,,
22660,7/15/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
22662,7/25/2018,7,0,0,0,0,0,KENAI,30,,,,,,,
22664,7/26/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
22665,7/26/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
22666,7/27/2018,11,0,0,0,0,0,KENAI,30,,,,,,,
22667,7/27/2018,2,0,0,0,0,0,KENAI,30,,,,,,,
22668,7/26/2018,0,0,0,2,0,0,KENAI,30,,,,,,,
22670,7/27/2018,5,0,0,2,0,0,KENAI,30,,,,,,,
22671,7/26/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
22672,7/27/2018,6,0,0,3,0,0,KENAI,30,,,,,,,
22676,7/26/2018,20,0,0,0,0,0,KENAI,30,,,,,,,
22678,7/26/2018,15,0,0,3,0,0,KENAI,30,,,,,,,
22679,7/29/2018,6,0,0,0,0,0,KENAI,31,,,,,,,
22681,7/19/2018,1,0,0,0,0,0,KASILOF,29,,,,,,,
22681,7/20/2018,5,0,0,0,0,0,KASILOF,29,,,,,,,
22684,7/20/2018,11,0,0,0,0,0,KENAI,29,,,,,,,
22685,7/1/1990,1,0,0,0,0,0,UNKNOWN,27,,,,,,,
22686,7/15/2018,3,0,0,0,0,0,KENAI,29,Y,7,0,,3,,
22686,7/29/2018,3,0,3,1,0,0,KENAI,31,,,,,,,
22686,7/31/2018,0,0,0,2,0,0,KASILOF,31,,,,,,,
22686,8/2/2018,20,0,0,3,0,0,KASILOF,31,,,,,,,
22687,7/16/2018,1,0,0,0,0,0,KENAI,29,Y,7,0,,1,,
22687,7/29/2018,1,0,0,0,0,0,KENAI,31,Y,7,0,,1,,
22687,8/2/2018,13,0,0,0,0,0,KASILOF,31,Y,7,5,,8,,
22688,6/20/2018,2,0,0,0,0,0,UNKNOWN,25,,,,,,,
22688,6/23/2018,5,0,0,0,0,0,KASILOF,25,,,,,,,
22688,7/31/2018,1,0,0,1,0,0,KENAI,31,,,,,,,
22701,7/20/2018,1,0,0,0,0,0,KENAI,29,,,,,,,
22703,8/3/2018,4,0,0,0,0,0,KASILOF,31,,,,,,,
22703,8/4/2018,3,0,0,0,0,0,KASILOF,31,,,,,,,
22705,8/3/2018,6,0,0,2,0,0,KASILOF,31,,,,,,,
22705,8/5/2018,5,0,0,0,0,0,KASILOF,32,,,,,,,
22705,8/7/2018,2,0,0,0,0,0,KASILOF,32,,,,,,,
22739,7/26/2018,8,0,0,0,0,0,KENAI,30,,,,,,,
22739,7/28/2018,9,0,0,0,0,0,KENAI,30,,,,,,,
22742,7/18/2018,1,0,0,0,0,0,KENAI,29,,,,,,,
22748,7/27/2018,1,0,0,1,0,0,KENAI,30,Y,7,0,,1,,
22748,7/28/2018,9,0,0,0,0,0,KENAI,30,Y,7,1,,8,,
22751,7/27/2018,8,0,0,2,0,0,KENAI,30,,,,,,,
22754,7/27/2018,5,0,0,9,0,0,KENAI,30,,,,,,,
22755,7/29/2018,4,0,0,1,0,1,KENAI,31,,,,,,,
22755,8/5/2018,6,0,0,0,0,1,KASILOF,32,,,,,,,
22756,7/27/2018,20,0,0,0,0,0,KENAI,30,,,,,,,
22762,7/29/2018,3,0,0,0,0,0,KASILOF,31,,,,,,,
22763,7/28/2018,5,0,1,2,0,0,KENAI,30,,,,,,,
22764,6/21/2018,13,0,0,0,0,8,KENAI,25,,,,,,,
22787,7/27/2018,9,0,0,0,0,0,KASILOF,30,,,,,,,
22789,8/4/2018,0,0,0,3,0,0,KASILOF,31,,,,,,,
22791,7/28/2018,5,0,0,0,0,0,KENAI,30,,,,,,,
22793,6/25/2018,5,0,0,0,0,0,KASILOF,26,,,,,,,
22793,7/9/2018,16,0,0,0,0,0,KASILOF,28,,,,,,,
22793,7/12/2018,17,0,0,0,0,0,KASILOF,28,,,,,,,
22793,7/17/2018,8,0,0,0,0,0,KASILOF,29,,,,,,,
22793,7/19/2018,7,0,0,0,0,0,KASILOF,29,,,,,,,
22794,8/2/2018,0,0,0,3,0,0,KENAI,31,,,,,,,
22794,8/3/2018,19,0,0,0,0,0,KENAI,31,,,,,,,
22794,8/4/2018,2,0,0,0,0,0,KASILOF,31,,,,,,,
22795,7/25/2018,1,0,0,1,0,0,KENAI,30,,,,,,,
22795,8/7/2018,12,0,0,11,0,0,KASILOF,32,,,,,,,
22797,8/7/2018,15,0,3,0,0,0,KASILOF,32,,,,,,,
22798,8/7/2018,17,0,9,0,0,0,KASILOF,32,,,,,,,
22799,7/8/2018,18,0,0,0,0,0,KASILOF,28,,,,,,,
22800,7/18/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
22800,7/19/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
23901,6/15/2018,10,1,0,0,0,0,KASILOF,24,,,,,,,
23901,6/17/2018,5,0,0,0,0,0,KASILOF,25,,,,,,,
23902,6/17/2018,23,0,0,0,0,0,KASILOF,25,,,,,,,
23902,6/22/2018,2,0,0,0,0,0,KASILOF,25,,,,,,,
23902,6/23/2018,10,0,0,0,0,0,KASILOF,25,,,,,,,
23904,7/18/2018,10,0,0,0,0,0,KENAI,29,,,,,,,
23904,7/21/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
23905,7/11/2018,0,0,0,0,0,0,KENAI,28,,,,,,,
23905,7/20/2018,0,0,0,0,0,0,FISH CREEK,29,,,,,,,
23905,7/28/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
23906,7/10/2018,16,0,0,0,0,0,KASILOF,28,,,,,,,
23907,6/16/2018,19,0,0,0,0,0,KASILOF,24,,,,,,,
23907,6/20/2018,4,0,0,0,0,0,KASILOF,25,,,,,,,
23907,6/22/2018,2,0,0,0,0,0,KASILOF,25,,,,,,,
23908,6/22/2018,20,0,0,0,0,0,KASILOF,25,,,,,,,
23909,7/25/2018,14,0,0,0,0,0,KENAI,30,,,,,,,
23910,5/27/2018,1,0,0,0,0,0,KENAI,22,Y,6,0,1,,,
23910,7/1/2018,6,0,0,0,0,0,UNKNOWN,27,,,,,,,
23911,6/27/2018,13,0,0,0,0,0,KASILOF,26,,,,,,,
23911,7/1/2018,32,0,0,0,0,0,KASILOF,27,,,,,,,
23916,6/20/2018,18,0,0,0,0,0,KASILOF,25,,,,,,,
23918,6/27/2018,3,0,0,0,0,0,KASILOF,26,,,,,,,
23918,7/10/2018,11,0,0,0,0,0,KASILOF,28,,,,,,,
23918,7/18/2018,41,0,0,0,0,0,KASILOF,29,,,,,,,
23919,6/15/2018,17,0,0,0,0,2,KASILOF,24,,,,,,,
23922,6/16/2018,4,0,0,0,0,0,KASILOF,24,,,,,,,
23922,6/17/2018,10,0,0,0,0,0,KASILOF,25,,,,,,,
23922,6/18/2018,2,0,0,0,0,0,KASILOF,25,,,,,,,
23922,6/19/2018,1,0,0,0,0,0,KASILOF,25,,,,,,,
23922,6/20/2018,1,0,0,0,0,0,KASILOF,25,,,,,,,
23924,6/23/2018,0,0,0,0,0,0,KASILOF,25,,,,,,,
23927,8/3/2018,6,0,0,0,0,0,KASILOF,31,,,,,,,
23927,8/4/2018,0,0,0,0,0,0,KASILOF,31,,,,,,,
23930,6/23/2018,13,0,0,0,0,0,KASILOF,25,,,,,,,
23930,6/24/2018,12,0,0,0,0,0,KASILOF,26,,,,,,,
23932,6/20/2018,8,0,0,0,0,0,KASILOF,25,,,,,,,
23933,6/18/2018,34,1,0,0,0,0,KASILOF,25,,,,,,,
23935,6/15/2018,4,0,0,0,0,0,KASILOF,24,,,,,,,
23935,6/16/2018,3,0,0,0,0,0,KASILOF,24,,,,,,,
23935,6/17/2018,4,0,0,0,0,0,KASILOF,25,,,,,,,
23935,6/18/2018,7,0,0,0,0,0,KASILOF,25,,,,,,,
23935,6/19/2018,2,0,0,0,0,0,KASILOF,25,,,,,,,
23935,6/20/2018,5,0,0,0,0,0,KASILOF,25,,,,,,,
23935,6/21/2018,6,0,0,0,0,0,KASILOF,25,,,,,,,
23935,6/22/2018,7,0,0,0,0,0,KASILOF,25,,,,,,,
23935,6/23/2018,3,0,0,0,0,0,KASILOF,25,,,,,,,
23935,6/24/2018,12,0,0,0,0,0,KASILOF,26,,,,,,,
23935,6/26/2018,0,0,0,2,0,0,KASILOF,26,,,,,,,
23936,6/17/2018,11,0,0,0,0,0,KASILOF,25,,,,,,,
23936,6/19/2018,2,0,0,0,0,0,KASILOF,25,,,,,,,
23936,6/22/2018,4,0,0,0,0,0,KASILOF,25,,,,,,,
23936,6/23/2018,0,0,0,0,0,0,KASILOF,25,,,,,,,
23936,6/24/2018,18,0,0,0,0,0,UNKNOWN,26,,,,,,,
23938,6/26/2018,11,0,0,0,0,0,KASILOF,26,,,,,,,
23938,6/27/2018,16,0,0,0,0,0,KASILOF,26,,,,,,,
23938,7/11/2018,8,0,0,0,0,0,KASILOF,28,,,,,,,
23941,7/13/2018,8,0,0,0,0,0,KASILOF,28,,,,,,,
23941,7/19/2018,19,0,0,0,0,0,KASILOF,29,,,,,,,
23941,7/20/2018,8,0,0,0,0,0,KASILOF,29,,,,,,,
23942,6/23/2018,17,0,0,0,0,0,KASILOF,25,,,,,,,
23948,6/23/2018,5,0,0,0,0,0,KASILOF,25,,,,,,,
23948,7/27/2018,10,0,0,0,0,0,KENAI,30,,,,,,,
23950,6/27/2018,2,0,0,0,0,0,KASILOF,26,,,,,,,
23950,7/27/2018,18,0,0,0,0,0,KASILOF,30,,,,,,,
23953,6/29/2018,3,0,0,0,0,0,KASILOF,26,Y,7,0,,3,,
23954,7/14/2018,4,0,0,0,0,0,KENAI,28,,,,,,,
23955,7/18/2018,10,0,0,0,0,0,KENAI,29,,,,,,,
23955,7/23/2018,9,0,0,0,0,0,KENAI,30,,,,,,,
23956,7/13/2018,1,0,0,0,0,0,KENAI,28,,,,,,,
23956,7/25/2018,7,0,0,2,0,0,KENAI,30,,,,,,,
23957,7/1/2018,4,0,0,0,0,0,KASILOF,27,,,,,,,
23957,7/14/2018,3,0,0,0,0,0,KASILOF,28,,,,,,,
23957,7/30/2018,5,0,0,0,0,0,KASILOF,31,,,,,,,
23958,7/27/2018,6,0,0,0,0,0,KASILOF,30,,,,,,,
23958,7/29/2018,14,0,0,0,0,0,KASILOF,31,,,,,,,
23959,7/27/2018,10,0,0,0,0,0,KASILOF,30,,,,,,,
23959,7/29/2018,15,0,0,0,0,0,KASILOF,31,,,,,,,
23960,7/19/2018,12,0,0,0,0,1,KENAI,29,,,,,,,
23960,7/28/2018,0,0,0,1,0,0,KENAI,30,,,,,,,
23961,7/19/2018,3,0,0,0,0,0,KENAI,29,,,,,,,
23961,7/20/2018,3,0,0,0,0,0,KENAI,29,,,,,,,
23964,7/20/2018,8,0,0,0,0,0,KENAI,29,,,,,,,
23964,7/23/2018,5,0,0,0,0,0,KENAI,30,,,,,,,
23964,7/25/2018,7,0,0,2,0,0,KENAI,30,,,,,,,
23966,7/25/2018,9,0,0,0,0,0,KENAI,30,,,,,,,
23967,6/29/2018,9,0,0,0,0,0,KASILOF,26,,,,,,,
23967,7/6/2018,7,0,0,0,0,0,KASILOF,27,,,,,,,
23967,7/25/2018,9,0,0,1,0,0,KASILOF,30,,,,,,,
23969,7/24/2018,2,0,0,0,0,3,KENAI,30,,,,,,,
23969,7/25/2018,16,0,0,0,0,1,KASILOF,30,,,,,,,
23971,7/15/2018,15,0,0,0,0,0,KENAI,29,,,,,,,
23972,7/6/2018,6,0,0,0,0,0,UNKNOWN,27,,,,,,,
23972,7/14/2018,6,0,0,0,0,0,UNKNOWN,28,,,,,,,
23972,7/20/2018,6,0,0,0,0,0,UNKNOWN,29,,,,,,,
23972,7/24/2018,6,0,0,0,0,0,UNKNOWN,30,,,,,,,
23972,7/31/2018,6,0,0,0,0,0,UNKNOWN,31,,,,,,,
23973,7/17/2018,31,0,0,0,0,0,KASILOF,29,,,,,,,
23975,7/25/2018,20,0,0,0,0,0,KENAI,30,,,,,,,
23977,7/6/2018,7,0,0,0,0,0,KASILOF,27,,,,,,,
23977,7/25/2018,9,0,0,0,0,0,KASILOF,30,,,,,,,
23978,7/8/2018,3,0,0,0,0,0,KASILOF,28,,,,,,,
23979,7/20/2018,15,0,0,0,0,0,KENAI,29,,,,,,,
23979,7/24/2018,8,0,0,0,0,0,KENAI,30,,,,,,,
23979,7/27/2018,5,0,0,0,0,0,KASILOF,30,,,,,,,
23984,7/16/2018,1,0,0,0,0,0,KENAI,29,,,,,,,
23984,7/17/2018,5,0,0,2,0,0,UNKNOWN,29,,,,,,,
23984,7/24/2018,4,0,0,0,0,0,KENAI,30,,,,,,,
23984,7/25/2018,2,0,0,0,0,0,KENAI,30,,,,,,,
23985,7/17/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
23985,7/20/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
23985,7/23/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
23986,7/18/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
23987,6/12/2018,6,0,0,0,0,0,KASILOF,24,,,,,,,
23987,6/18/2018,16,0,0,0,0,0,KASILOF,25,,,,,,,
23989,7/24/2018,2,0,0,0,0,0,KENAI,30,,,,,,,
23989,7/25/2018,4,0,0,0,0,0,KENAI,30,,,,,,,
23991,7/13/2018,4,0,0,0,0,2,KASILOF,28,,,,,,,
23991,7/26/2018,4,0,0,1,0,0,KASILOF,30,,,,,,,
23991,7/30/2018,5,0,0,0,0,0,KASILOF,31,,,,,,,
23991,7/31/2018,8,0,0,3,0,0,KASILOF,31,,,,,,,
23997,7/25/2018,11,0,0,0,0,0,KENAI,30,,,,,,,
24001,7/17/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
24001,7/18/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
24002,7/16/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
24003,7/14/2018,1,0,0,0,0,0,KENAI,28,,,,,,,
24004,7/17/2018,45,0,0,0,0,0,KASILOF,29,,,,,,,
24005,7/14/2018,1,0,0,0,0,0,KASILOF,28,,,,,,,
24005,7/15/2018,10,0,0,0,0,0,KASILOF,29,,,,,,,
24005,7/16/2018,4,0,0,0,0,0,KASILOF,29,,,,,,,
24009,7/16/2018,4,0,0,0,0,0,KENAI,29,,,,,,,
24011,7/24/2018,6,0,0,0,0,0,KENAI,30,,,,,,,
24012,7/17/2018,1,0,0,0,0,0,KENAI,29,,,,,,,
24012,7/19/2018,14,0,0,0,0,0,KENAI,29,,,,,,,
24012,7/20/2018,20,0,0,0,0,0,KENAI,29,,,,,,,
24014,7/16/2018,15,0,0,0,0,0,KASILOF,29,,,,,,,
24014,7/22/2018,14,0,0,0,0,0,KASILOF,30,,,,,,,
24015,7/23/2018,10,0,0,0,0,0,KENAI,30,,,,,,,
24017,6/27/2018,1,0,0,0,0,0,KASILOF,26,,,,,,,
24018,7/27/2018,2,0,0,0,0,0,KENAI,30,,,,,,,
24019,7/25/2018,24,0,0,0,0,0,KENAI,30,,,,,,,
24020,7/19/2018,9,0,0,0,0,0,KENAI,29,,,,,,,
24021,7/19/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
24021,7/27/2018,1,0,0,0,0,0,KENAI,30,,,,,,,
24021,7/30/2018,9,0,0,0,0,0,KASILOF,31,,,,,,,
24021,7/31/2018,4,0,0,2,0,0,KASILOF,31,,,,,,,
24023,7/20/2018,7,0,0,0,0,0,UNKNOWN,29,,,,,,,
24024,7/28/2018,6,0,0,1,0,0,KENAI,30,,,,,,,
24026,6/28/2018,2,0,0,0,0,0,KASILOF,26,,,,,,,
24026,7/5/2018,14,0,0,0,0,0,KASILOF,27,,,,,,,
24026,7/6/2018,9,0,0,0,0,0,KASILOF,27,,,,,,,
24027,7/23/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
24028,7/20/2018,26,0,0,0,0,0,KENAI,29,,,,,,,
24031,7/25/2018,13,0,0,0,0,0,KASILOF,30,,,,,,,
24032,7/26/2018,1,0,0,3,0,0,KENAI,30,,,,,,,
24033,7/21/2018,8,0,0,0,0,0,KENAI,29,,,,,,,
24035,7/24/2018,8,0,0,0,0,0,KENAI,30,,,,,,,
24036,7/22/2018,4,0,0,0,0,0,KASILOF,30,,,,,,,
24037,7/23/2018,4,0,0,0,0,0,KENAI,30,,,,,,,
24042,7/19/2018,25,0,0,0,0,0,KENAI,29,,,,,,,
24043,7/23/2018,5,0,0,0,0,0,KENAI,30,,,,,,,
24043,7/24/2018,12,0,0,0,0,0,KENAI,30,,,,,,,
24044,7/24/2018,7,0,0,3,0,0,KENAI,30,,,,,,,
24045,7/26/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
24047,7/27/2018,35,0,0,0,0,0,KENAI,30,,,,,,,
24048,7/24/2018,10,0,0,0,0,1,KENAI,30,,,,,,,
24050,7/26/2018,8,0,0,2,0,0,KENAI,30,,,,,,,
24051,7/26/2018,7,0,0,2,0,0,KENAI,30,,,,,,,
24052,7/24/2018,2,0,0,1,0,0,KENAI,30,,,,,,,
24052,7/25/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
24053,7/25/2018,6,0,0,0,0,0,KENAI,30,,,,,,,
24053,7/26/2018,8,0,0,3,0,0,KENAI,30,,,,,,,
