Pike #,Samplers,Section,Date,Start Time,Stop time,Species,Fork length,Tag #,Comments,Event,Gear
663,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,320,,,Recap,GN
664,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,332,,,Recap,GN
665,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,373,,,Recap,GN
666,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,372,,,Recap,GN
667,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,569,1416,,Recap,GN
668,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,278,,,Recap,GN
669,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,300,,,Recap,GN
670,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,254,,,Recap,GN
671,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,435,,,Recap,GN
672,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,435,1093,,Recap,GN
673,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,530,,,Recap,GN
674,CJ TM,2,6/26/2018 12:15,6/26/2018 12:15,6/27/2018 11:27,NP,266,,,Recap,GN
675,CJ TM,2,6/26/2018 12:20,6/26/2018 12:20,6/27/2018 11:35,NP,,,"Predation, head only",Recap,GN
676,CJ TM,2,6/26/2018 12:20,6/26/2018 12:20,6/27/2018 11:35,NP,261,,,Recap,GN
677,CJ TM,2,6/26/2018 12:20,6/26/2018 12:20,6/27/2018 11:35,NP,294,,,Recap,GN
678,CJ TM,2,6/26/2018 12:20,6/26/2018 12:20,6/27/2018 11:35,NP,313,1270,,Recap,GN
679,CJ TM,2,6/26/2018 12:30,6/26/2018 12:30,6/27/2018 11:49,NP,255,,,Recap,GN
680,CJ TM,2,6/26/2018 12:30,6/26/2018 12:30,6/27/2018 11:49,NP,321,,,Recap,GN
681,CJ TM,2,6/26/2018 12:30,6/26/2018 12:30,6/27/2018 11:49,NP,370,,,Recap,GN
682,CJ TM,2,6/26/2018 12:30,6/26/2018 12:30,6/27/2018 11:49,NP,318,,,Recap,GN
683,CJ TM,2,6/26/2018 12:35,6/26/2018 12:35,6/27/2018 12:17,NP,319,,,Recap,GN
684,CJ TM,2,6/26/2018 12:35,6/26/2018 12:35,6/27/2018 12:17,NP,331,,,Recap,GN
685,CJ TM,2,6/26/2018 12:35,6/26/2018 12:35,6/27/2018 12:17,NP,252,,,Recap,GN
686,CJ TM,2,6/26/2018 12:35,6/26/2018 12:35,6/27/2018 12:17,NP,270,,,Recap,GN
687,CJ TM,2,6/26/2018 12:35,6/26/2018 12:35,6/27/2018 12:17,NP,325,,,Recap,GN
688,CJ TM,2,6/26/2018 12:35,6/26/2018 12:35,6/27/2018 12:17,NP,775,,,Recap,GN
,CJ TM,2,6/26/2018 12:40,6/26/2018 12:40,6/27/2018 12:28,,none,,,Recap,GN
,CJ TM,2,6/26/2018 12:44,6/26/2018 12:44,6/27/2018 12:30,,none,,,Recap,GN
689,CJ TM,2,6/26/2018 12:50,6/26/2018 12:50,6/27/2018 12:38,NP,353,1009,,Recap,GN
690,CJ TM,2,6/26/2018 12:53,6/26/2018 12:53,6/27/2018 12:43,NP,211,,,Recap,GN
691,CJ TM,2,6/26/2018 12:53,6/26/2018 12:53,6/27/2018 12:43,NP,260,,,Recap,GN
692,CJ TM,2,6/26/2018 12:53,6/26/2018 12:53,6/27/2018 12:43,NP,208,,,Recap,GN
693,CJ TM,2,6/26/2018 12:53,6/26/2018 12:53,6/27/2018 12:43,NP,292,,,Recap,GN
694,CJ TM,2,6/26/2018 12:53,6/26/2018 12:53,6/27/2018 12:43,NP,264,,,Recap,GN
695,CJ TM,2,6/26/2018 12:57,6/26/2018 12:57,6/27/2018 12:55,NP,255,,,Recap,GN
696,CJ TM,2,6/26/2018 12:57,6/26/2018 12:57,6/27/2018 12:55,NP,278,,,Recap,GN
697,CJ TM,2,6/26/2018 13:02,6/26/2018 13:02,6/27/2018 13:03,NP,197,,,Recap,GN
698,NS EH,3,6/27/2018 13:55,6/27/2018 13:55,6/28/2018 9:00,NP,279,,,Recap,GN
699,NS EH,3,6/27/2018 13:55,6/27/2018 13:55,6/28/2018 9:00,NP,279,,,Recap,GN
700,NS EH,3,6/27/2018 13:55,6/27/2018 13:55,6/28/2018 9:00,NP,252,,,Recap,GN
701,NS EH,3,6/27/2018 14:01,6/27/2018 14:01,6/28/2018 9:05,NP,325,1136,,Recap,GN
702,NS EH,3,6/27/2018 14:01,6/27/2018 14:01,6/28/2018 9:05,NP,287,,,Recap,GN
703,NS EH,3,6/27/2018 14:01,6/27/2018 14:01,6/28/2018 9:05,NP,246,,,Recap,GN
704,NS EH,3,6/27/2018 14:01,6/27/2018 14:01,6/28/2018 9:05,NP,249,,,Recap,GN
705,NS EH,3,6/27/2018 14:04,6/27/2018 14:04,6/28/2018 9:20,NP,276,,,Recap,GN
706,NS EH,3,6/27/2018 14:04,6/27/2018 14:04,6/28/2018 9:20,NP,253,,,Recap,GN
707,NS EH,3,6/27/2018 14:04,6/27/2018 14:04,6/28/2018 9:20,NP,289,,,Recap,GN
708,NS EH,3,6/27/2018 14:04,6/27/2018 14:04,6/28/2018 9:20,NP,283,,,Recap,GN
709,NS EH,3,6/27/2018 14:08,6/27/2018 14:08,6/28/2018 9:30,NP,380,1045,,Recap,GN
710,NS EH,3,6/27/2018 14:08,6/27/2018 14:08,6/28/2018 9:30,NP,379,,,Recap,GN
711,NS EH,3,6/27/2018 14:08,6/27/2018 14:08,6/28/2018 9:30,NP,459,,,Recap,GN
712,NS EH,3,6/27/2018 14:08,6/27/2018 14:08,6/28/2018 9:30,NP,372,1047,,Recap,GN
713,NS EH,3,6/27/2018 14:08,6/27/2018 14:08,6/28/2018 9:30,NP,315,,,Recap,GN
714,NS EH,3,6/27/2018 14:08,6/27/2018 14:08,6/28/2018 9:30,NP,283,,,Recap,GN
715,NS EH,3,6/27/2018 14:11,6/27/2018 14:11,6/28/2018 9:40,NP,402,,,Recap,GN
716,NS EH,3,6/27/2018 14:11,6/27/2018 14:11,6/28/2018 9:40,NP,387,,,Recap,GN
717,NS EH,3,6/27/2018 14:11,6/27/2018 14:11,6/28/2018 9:40,NP,241,,,Recap,GN
718,NS EH,3,6/27/2018 14:11,6/27/2018 14:11,6/28/2018 9:40,NP,208,,,Recap,GN
719,NS EH,3,6/27/2018 14:11,6/27/2018 14:11,6/28/2018 9:40,NP,238,,,Recap,GN
720,NS EH,3,6/27/2018 14:11,6/27/2018 14:11,6/28/2018 9:40,NP,229,,,Recap,GN
721,NS EH,3,6/27/2018 14:15,6/27/2018 14:15,6/28/2018 9:50,NP,513,1208,,Recap,GN
722,NS EH,3,6/27/2018 14:15,6/27/2018 14:15,6/28/2018 9:50,NP,397,1505,,Recap,GN
723,NS EH,3,6/27/2018 14:21,6/27/2018 14:21,6/28/2018 9:56,NP,367,1101,,Recap,GN
724,NS EH,3,6/27/2018 14:21,6/27/2018 14:21,6/28/2018 9:56,NP,254,,,Recap,GN
725,NS EH,3,6/27/2018 14:27,6/27/2018 14:27,6/28/2018 10:08,NP,533,1298,,Recap,GN
726,NS EH,3,6/27/2018 14:27,6/27/2018 14:27,6/28/2018 10:08,NP,425,,,Recap,GN
727,NS EH,3,6/27/2018 14:27,6/27/2018 14:27,6/28/2018 10:08,NP,405,1264,,Recap,GN
728,NS EH,3,6/27/2018 14:27,6/27/2018 14:27,6/28/2018 10:08,NP,262,,,Recap,GN
729,NS EH,3,6/27/2018 14:27,6/27/2018 14:27,6/28/2018 10:08,NP,335,,,Recap,GN
730,NS EH,3,6/27/2018 14:27,6/27/2018 14:27,6/28/2018 10:08,NP,222,,,Recap,GN
731,NS EH,3,6/27/2018 14:32,6/27/2018 14:32,6/28/2018 10:17,NP,220,,,Recap,GN
732,NS EH,3,6/27/2018 14:32,6/27/2018 14:32,6/28/2018 10:17,NP,289,,,Recap,GN
733,NS EH,3,6/27/2018 14:32,6/27/2018 14:32,6/28/2018 10:17,NP,393,1013,,Recap,GN
734,NS EH,3,6/27/2018 14:32,6/27/2018 14:32,6/28/2018 10:17,NP,504,1036,,Recap,GN
735,NS EH,3,6/27/2018 14:32,6/27/2018 14:32,6/28/2018 10:17,NP,446,1132,,Recap,GN
736,NS EH,3,6/27/2018 14:32,6/27/2018 14:32,6/28/2018 10:17,NP,474,,,Recap,GN
737,NS EH,3,6/27/2018 14:36,6/27/2018 14:36,6/28/2018 10:30,NP,315,,,Recap,GN
738,NS EH,3,6/27/2018 14:36,6/27/2018 14:36,6/28/2018 10:30,NP,256,,,Recap,GN
739,NS EH,3,6/27/2018 14:36,6/27/2018 14:36,6/28/2018 10:30,NP,292,,,Recap,GN
740,NS EH,3,6/27/2018 14:51,6/27/2018 14:51,6/28/2018 10:55,NP,378,,,Recap,GN
741,NS EH,3,6/27/2018 14:51,6/27/2018 14:51,6/28/2018 10:55,NP,433,,,Recap,GN
742,NS EH,3,6/27/2018 14:51,6/27/2018 14:51,6/28/2018 10:55,NP,288,,,Recap,GN
743,NS EH,3,6/27/2018 14:51,6/27/2018 14:51,6/28/2018 10:55,NP,304,,,Recap,GN
744,NS EH,3,6/27/2018 14:51,6/27/2018 14:51,6/28/2018 10:55,NP,252,,,Recap,GN
745,NS EH,3,6/27/2018 14:55,6/27/2018 14:55,6/28/2018 11:10,NP,455,1117,,Recap,GN
746,NS EH,3,6/27/2018 14:55,6/27/2018 14:55,6/28/2018 11:10,NP,417,1116,,Recap,GN
747,NS EH,3,6/27/2018 14:55,6/27/2018 14:55,6/28/2018 10:11,NP,285,,,Recap,GN
748,NS EH,3,6/27/2018 14:55,6/27/2018 14:55,6/28/2018 10:11,NP,235,,,Recap,GN
749,NS EH,3,6/27/2018 15:00,6/27/2018 15:00,6/28/2018 11:17,NP,368,,,Recap,GN
750,NS EH,3,6/27/2018 15:00,6/27/2018 15:00,6/28/2018 11:17,NP,330,1423,,Recap,GN
751,NS EH,3,6/27/2018 15:05,6/27/2018 15:05,6/28/2018 11:25,NP,366,1062,,Recap,GN
752,NS EH,3,6/27/2018 15:05,6/27/2018 15:05,6/28/2018 11:25,NP,324,,,Recap,GN
753,NS EH,3,6/27/2018 15:05,6/27/2018 15:05,6/28/2018 11:25,NP,235,,,Recap,GN
754,NS EH,3,6/27/2018 15:05,6/27/2018 15:05,6/28/2018 11:25,NP,237,,,Recap,GN
755,NS EH,3,6/27/2018 15:05,6/27/2018 15:05,6/28/2018 11:25,NP,272,,,Recap,GN
756,NS EH,3,6/27/2018 15:05,6/27/2018 15:05,6/28/2018 11:25,NP,265,,,Recap,GN
757,NS EH,3,6/27/2018 15:05,6/27/2018 15:05,6/28/2018 11:25,NP,252,,,Recap,GN
758,NS EH,3,6/27/2018 15:09,6/27/2018 15:09,6/28/2018 11:40,NP,403,,,Recap,GN
759,NS EH,3,6/27/2018 15:09,6/27/2018 15:09,6/28/2018 11:40,NP,317,1194,,Recap,GN
760,NS EH,3,6/27/2018 15:09,6/27/2018 15:09,6/28/2018 11:40,NP,428,1542,,Recap,GN
761,NS EH,3,6/27/2018 15:09,6/27/2018 15:09,6/28/2018 11:40,NP,340,1195,,Recap,GN
762,NS EH,3,6/27/2018 15:09,6/27/2018 15:09,6/28/2018 11:40,NP,293,,,Recap,GN
763,NS EH,3,6/27/2018 15:12,6/27/2018 15:12,6/28/2018 11:45,NP,415,TL,,Recap,GN
764,NS EH,3,6/27/2018 15:17,6/27/2018 15:17,6/28/2018 11:54,NP,447,1545,,Recap,GN
765,NS EH,3,6/27/2018 15:17,6/27/2018 15:17,6/28/2018 11:54,NP,255,,,Recap,GN
766,NS EH,3,6/27/2018 15:22,6/27/2018 15:22,6/28/2018 12:05,NP,500,1178,,Recap,GN
767,NS EH,3,6/27/2018 15:22,6/27/2018 15:22,6/28/2018 12:05,NP,418,1895,,Recap,GN
768,NS EH,3,6/27/2018 15:22,6/27/2018 15:22,6/28/2018 12:05,NP,320,,,Recap,GN
769,NS EH,3,6/27/2018 15:22,6/27/2018 15:22,6/28/2018 12:05,NP,378,,,Recap,GN
770,NS EH,3,6/27/2018 15:22,6/27/2018 15:22,6/28/2018 12:05,NP,364,,,Recap,GN
771,NS EH,3,6/27/2018 15:22,6/27/2018 15:22,6/28/2018 12:05,NP,279,,,Recap,GN
772,NS EH,3,6/27/2018 15:22,6/27/2018 15:22,6/28/2018 12:05,NP,317,,,Recap,GN
773,NS EH,3,6/27/2018 15:22,6/27/2018 15:22,6/28/2018 12:05,NP,317,,,Recap,GN
774,NS EH,3,6/27/2018 15:24,6/27/2018 15:24,6/28/2018 12:13,NP,449,1231,,Recap,GN
775,NS EH,3,6/27/2018 15:24,6/27/2018 15:24,6/28/2018 12:13,NP,343,,,Recap,GN
776,NS EH,3,6/27/2018 15:24,6/27/2018 15:24,6/28/2018 12:13,NP,305,,,Recap,GN
777,NS EH,3,6/27/2018 15:33,6/27/2018 15:33,6/28/2018 12:25,NP,437,1241,,Recap,GN
778,NS EH,3,6/27/2018 15:33,6/27/2018 15:33,6/28/2018 12:25,NP,339,,,Recap,GN
779,NS EH,3,6/27/2018 15:33,6/27/2018 15:33,6/28/2018 12:25,NP,398,,,Recap,GN
780,NS EH,3,6/27/2018 15:33,6/27/2018 15:33,6/28/2018 12:25,NP,580,1896,,Recap,GN
781,NS EH,3,6/27/2018 15:33,6/27/2018 15:33,6/28/2018 12:25,NP,363,,,Recap,GN
782,NS EH,3,6/27/2018 15:33,6/27/2018 15:33,6/28/2018 12:25,NP,412,1774,,Recap,GN
783,NS EH,3,6/27/2018 15:33,6/27/2018 15:33,6/28/2018 12:25,NP,404,1162,,Recap,GN
784,NS EH,3,6/27/2018 15:33,6/27/2018 15:33,6/28/2018 12:25,NP,522,1234,,Recap,GN
785,NS EH,3,6/27/2018 15:33,6/27/2018 15:33,6/28/2018 12:25,NP,436,1118,,Recap,GN
786,NS EH,3,6/27/2018 15:33,6/27/2018 15:33,6/28/2018 12:25,NP,427,,,Recap,GN
787,NS EH,3,6/27/2018 15:33,6/27/2018 15:33,6/28/2018 12:25,NP,377,,,Recap,GN
788,NS EH,3,6/27/2018 15:33,6/27/2018 15:33,6/28/2018 12:25,NP,375,,,Recap,GN
789,PB Andy,4,6/28/2018 13:41,6/28/2018 13:41,6/29/2018 9:18,NP,306,,,Recap,GN
790,PB Andy,4,6/28/2018 13:44,6/28/2018 13:44,6/29/2018 9:23,NP,262,,,Recap,GN
,PB Andy,4,6/28/2018 13:48,6/28/2018 13:48,6/29/2018 9:30,,none,,,Recap,GN
791,PB Andy,4,6/28/2018 13:53,6/28/2018 13:53,6/29/2018 9:32,NP,344,1391,,Recap,GN
792,PB Andy,4,6/28/2018 13:58,6/28/2018 13:58,6/29/2018 9:37,NP,460,,,Recap,GN
793,PB Andy,4,6/28/2018 13:58,6/28/2018 13:58,6/29/2018 9:37,NP,330,1084,,Recap,GN
794,PB Andy,4,6/28/2018 13:58,6/28/2018 13:58,6/29/2018 9:37,NP,327,,,Recap,GN
795,PB Andy,4,6/28/2018 14:02,6/28/2018 14:02,6/29/2018 9:45,NP,398,1513,,Recap,GN
796,PB Andy,4,6/28/2018 14:02,6/28/2018 14:02,6/29/2018 9:45,NP,352,1051,,Recap,GN
797,PB Andy,4,6/28/2018 16:06,6/28/2018 16:06,6/29/2018 9:30,NP,554,1087,,Recap,GN
798,PB Andy,4,6/28/2018 16:06,6/28/2018 16:06,6/29/2018 9:30,NP,330,1099,,Recap,GN
799,PB Andy,4,6/28/2018 16:06,6/28/2018 16:06,6/29/2018 9:30,NP,331,,,Recap,GN
800,PB Andy,4,6/28/2018 16:06,6/28/2018 16:06,6/29/2018 9:30,NP,196,,,Recap,GN
801,PB Andy,4,6/28/2018 16:06,6/28/2018 16:06,6/29/2018 9:30,NP,278,,,Recap,GN
802,PB Andy,4,6/28/2018 14:11,6/28/2018 14:11,6/29/2018 9:55,NP,206,,,Recap,GN
803,PB Andy,4,6/28/2018 14:18,6/28/2018 14:18,6/29/2018 9:55,NP,313,,,Recap,GN
804,PB Andy,4,6/28/2018 14:18,6/28/2018 14:18,6/29/2018 9:55,NP,443,1094,,Recap,GN
805,PB Andy,4,6/28/2018 14:18,6/28/2018 14:18,6/29/2018 9:55,NP,397,1090,,Recap,GN
806,PB Andy,4,6/28/2018 14:18,6/28/2018 14:18,6/29/2018 9:55,NP,325,,,Recap,GN
807,PB Andy,4,6/28/2018 14:18,6/28/2018 14:18,6/29/2018 9:55,NP,353,1056,,Recap,GN
808,PB Andy,4,6/28/2018 14:18,6/28/2018 14:18,6/29/2018 9:55,NP,360,,,Recap,GN
809,PB Andy,4,6/28/2018 14:18,6/28/2018 14:18,6/29/2018 9:55,NP,346,1060,,Recap,GN
810,PB Andy,4,6/28/2018 14:24,6/28/2018 14:24,6/29/2018 10:12,NP,458,1079,,Recap,GN
811,PB Andy,4,6/28/2018 14:24,6/28/2018 14:24,6/29/2018 10:12,NP,420,,,Recap,GN
812,PB Andy,4,6/28/2018 14:24,6/28/2018 14:24,6/29/2018 10:12,NP,341,,,Recap,GN
813,PB Andy,4,6/28/2018 14:24,6/28/2018 14:24,6/29/2018 10:12,NP,347,1063,,Recap,GN
814,PB Andy,4,6/28/2018 14:24,6/28/2018 14:24,6/29/2018 10:12,NP,464,1085,,Recap,GN
815,PB Andy,4,6/28/2018 14:24,6/28/2018 14:24,6/29/2018 10:12,NP,462,1887,,Recap,GN
816,PB Andy,4,6/28/2018 14:24,6/28/2018 14:24,6/29/2018 10:12,NP,325,1061,,Recap,GN
817,PB Andy,4,6/28/2018 14:24,6/28/2018 14:24,6/29/2018 10:12,NP,325,,,Recap,GN
818,PB Andy,4,6/28/2018 14:24,6/28/2018 14:24,6/29/2018 10:12,NP,323,,,Recap,GN
819,PB Andy,4,6/28/2018 14:24,6/28/2018 14:24,6/29/2018 10:12,NP,400,,,Recap,GN
820,PB Andy,4,6/28/2018 14:39,6/28/2018 14:39,6/29/2018 10:27,NP,492,1438,,Recap,GN
821,PB Andy,4,6/28/2018 14:39,6/28/2018 14:39,6/29/2018 10:27,NP,469,1457,,Recap,GN
822,PB Andy,4,6/28/2018 14:39,6/28/2018 14:39,6/29/2018 10:27,NP,451,1352,,Recap,GN
823,PB Andy,4,6/28/2018 14:39,6/28/2018 14:39,6/29/2018 10:27,NP,417,1472,,Recap,GN
824,PB Andy,4,6/28/2018 14:39,6/28/2018 14:39,6/29/2018 10:27,NP,446,,,Recap,GN
825,PB Andy,4,6/28/2018 14:45,6/28/2018 14:45,6/29/2018 10:42,NP,485,1458,,Recap,GN
826,PB Andy,4,6/28/2018 14:45,6/28/2018 14:45,6/29/2018 10:42,NP,225,,,Recap,GN
827,PB Andy,4,6/28/2018 14:45,6/28/2018 14:45,6/29/2018 10:42,NP,273,,,Recap,GN
828,PB Andy,4,6/28/2018 14:45,6/28/2018 14:45,6/29/2018 10:42,NP,218,,,Recap,GN
829,PB Andy,4,6/28/2018 14:45,6/28/2018 14:45,6/29/2018 10:42,NP,254,,,Recap,GN
830,PB Andy,4,6/28/2018 14:49,6/28/2018 14:49,6/29/2018 10:56,NP,450,1397,,Recap,GN
831,PB Andy,4,6/28/2018 14:49,6/28/2018 14:49,6/29/2018 10:56,NP,413,1521,,Recap,GN
832,PB Andy,4,6/28/2018 14:49,6/28/2018 14:49,6/29/2018 10:56,NP,334,,,Recap,GN
833,PB Andy,4,6/28/2018 14:49,6/28/2018 14:49,6/29/2018 10:56,NP,297,,,Recap,GN
834,PB Andy,4,6/28/2018 14:49,6/28/2018 14:49,6/29/2018 10:56,NP,327,,,Recap,GN
835,PB Andy,4,6/28/2018 14:49,6/28/2018 14:49,6/29/2018 10:56,NP,250,,,Recap,GN
836,PB Andy,4,6/28/2018 14:53,6/28/2018 14:53,6/29/2018 11:00,NP,412,,,Recap,GN
837,PB Andy,4,6/28/2018 14:53,6/28/2018 14:53,6/29/2018 11:00,NP,314,,,Recap,GN
838,PB Andy,4,6/28/2018 14:53,6/28/2018 14:53,6/29/2018 11:00,NP,224,,,Recap,GN
839,PB Andy,4,6/28/2018 14:57,6/28/2018 14:57,6/29/2018 11:08,NP,447,1379,,Recap,GN
840,PB Andy,4,6/28/2018 15:02,6/28/2018 15:02,6/29/2018 11:15,NP,323,,,Recap,GN
841,PB Andy,4,6/28/2018 15:02,6/28/2018 15:02,6/29/2018 11:15,NP,339,,,Recap,GN
842,PB Andy,4,6/28/2018 15:02,6/28/2018 15:02,6/29/2018 11:15,NP,396,1376,,Recap,GN
843,PB Andy,4,6/28/2018 15:02,6/28/2018 15:02,6/29/2018 11:15,NP,233,,,Recap,GN
844,PB Andy,4,6/28/2018 15:02,6/28/2018 15:02,6/29/2018 11:15,NP,215,,,Recap,GN
845,PB Andy,4,6/28/2018 15:02,6/28/2018 15:02,6/29/2018 11:15,NP,510,TL,,Recap,GN
846,PB Andy,4,6/28/2018 15:11,6/28/2018 15:11,6/29/2018 11:27,NP,398,1821,,Recap,GN
847,PB Andy,4,6/28/2018 15:11,6/28/2018 15:11,6/29/2018 11:27,NP,392,,,Recap,GN
848,PB Andy,4,6/28/2018 15:11,6/28/2018 15:11,6/29/2018 11:27,NP,330,1428,,Recap,GN
849,PB Andy,4,6/28/2018 15:11,6/28/2018 15:11,6/29/2018 11:27,NP,331,,,Recap,GN
850,PB Andy,4,6/28/2018 15:18,6/28/2018 15:18,6/29/2018 11:33,NP,511,1383,,Recap,GN
851,PB Andy,4,6/28/2018 15:18,6/28/2018 15:18,6/29/2018 11:33,NP,419,1026,,Recap,GN
852,PB Andy,4,6/28/2018 15:18,6/28/2018 15:18,6/29/2018 11:33,NP,419,,,Recap,GN
853,PB Andy,4,6/28/2018 15:18,6/28/2018 15:18,6/29/2018 11:33,NP,325,,,Recap,GN
854,PB Andy,4,6/28/2018 15:18,6/28/2018 15:18,6/29/2018 11:33,NP,401,,,Recap,GN
,PB Andy,4,6/28/2018 15:28,6/28/2018 15:28,6/29/2018 11:45,Sockeye,500,,,Recap,GN
855,PB Andy,4,6/28/2018 15:28,6/28/2018 15:28,6/29/2018 11:45,NP,459,1805,,Recap,GN
856,PB Andy,4,6/28/2018 15:28,6/28/2018 15:28,6/29/2018 11:45,NP,358,,,Recap,GN
857,PB Andy,4,6/28/2018 15:28,6/28/2018 15:28,6/29/2018 11:45,NP,411,,,Recap,GN
858,PB Andy,4,6/28/2018 15:28,6/28/2018 15:28,6/29/2018 11:45,NP,402,1523,,Recap,GN
859,PB Andy,4,6/28/2018 15:33,6/28/2018 15:33,6/29/2018 9:46,NP,231,,,Recap,GN
860,PB Andy,4,6/28/2018 15:33,6/28/2018 15:33,6/29/2018 9:46,NP,236,,,Recap,GN
861,PB Andy,4,6/28/2018 15:33,6/28/2018 15:33,6/29/2018 9:46,NP,400,,,Recap,GN
862,PB Andy,4,6/28/2018 15:33,6/28/2018 15:33,6/29/2018 9:46,NP,377,,,Recap,GN
863,PB Andy,4,6/28/2018 15:33,6/28/2018 15:33,6/29/2018 9:46,NP,279,,,Recap,GN
864,PB Andy,4,6/28/2018 15:33,6/28/2018 15:33,6/29/2018 9:46,NP,249,,,Recap,GN
865,EH CJ,5,6/29/2018 13:00,6/29/2018 13:00,6/30/2018 9:28,NP,362,,,Recap,GN
866,EH CJ,5,6/29/2018 13:00,6/29/2018 13:00,6/30/2018 9:28,NP,275,,,Recap,GN
,EH CJ,5,6/29/2018 13:06,6/29/2018 13:06,6/30/2018 9:33,,none,,,Recap,GN
867,EH CJ,5,6/29/2018 13:10,6/29/2018 13:10,6/30/2018 9:40,NP,392,,,Recap,GN
868,EH CJ,5,6/29/2018 13:10,6/29/2018 13:10,6/30/2018 9:40,NP,262,,,Recap,GN
869,EH CJ,5,6/29/2018 13:10,6/29/2018 13:10,6/30/2018 9:40,NP,240,,,Recap,GN
870,EH CJ,5,6/29/2018 13:10,6/29/2018 13:10,6/30/2018 9:40,NP,332,,,Recap,GN
871,EH CJ,5,6/29/2018 13:14,6/29/2018 13:14,6/30/2018 9:50,NP,382,,,Recap,GN
872,EH CJ,5,6/29/2018 13:20,6/29/2018 13:20,6/30/2018 10:05,NP,470,,,Recap,GN
873,EH CJ,5,6/29/2018 13:20,6/29/2018 13:20,6/30/2018 10:05,NP,530,1366,,Recap,GN
874,EH CJ,5,6/29/2018 13:20,6/29/2018 13:20,6/30/2018 10:05,NP,255,,,Recap,GN
875,EH CJ,5,6/29/2018 13:20,6/29/2018 13:20,6/30/2018 10:05,NP,242,,,Recap,GN
876,EH CJ,5,6/29/2018 13:20,6/29/2018 13:20,6/30/2018 10:05,NP,228,,,Recap,GN
877,EH CJ,5,6/29/2018 13:25,6/29/2018 13:25,6/30/2018 10:15,NP,245,,,Recap,GN
878,EH CJ,5,6/29/2018 13:25,6/29/2018 13:25,6/30/2018 10:15,NP,235,,,Recap,GN
879,EH CJ,5,6/29/2018 13:25,6/29/2018 13:25,6/30/2018 10:15,NP,244,,,Recap,GN
880,EH CJ,5,6/29/2018 13:29,6/29/2018 13:29,6/30/2018 10:24,NP,531,1889,,Recap,GN
881,EH CJ,5,6/29/2018 13:29,6/29/2018 13:29,6/30/2018 10:24,NP,418,1404,,Recap,GN
882,EH CJ,5,6/29/2018 13:29,6/29/2018 13:29,6/30/2018 10:24,NP,246,,,Recap,GN
883,EH CJ,5,6/29/2018 13:36,6/29/2018 13:36,6/30/2018 10:33,NP,406,1035,,Recap,GN
,EH CJ,5,6/29/2018 13:45,6/29/2018 13:45,6/30/2018 10:44,,none,,,Recap,GN
884,EH CJ,5,6/29/2018 13:55,6/29/2018 13:55,6/30/2018 10:55,NP,280,,,Recap,GN
885,EH CJ,6,6/29/2018 10:37,6/29/2018 10:37,6/30/2018 9:42,NP,282,,,Recap,GN
886,EH CJ,6,6/29/2018 10:37,6/29/2018 10:37,6/30/2018 9:42,NP,293,,,Recap,GN
887,EH CJ,6,6/29/2018 10:37,6/29/2018 10:37,6/30/2018 9:42,NP,290,,,Recap,GN
888,EH CJ,6,6/29/2018 10:37,6/29/2018 10:37,6/30/2018 9:42,NP,289,,,Recap,GN
889,EH CJ,6,6/29/2018 10:37,6/29/2018 10:37,6/30/2018 9:42,NP,327,,,Recap,GN
890,EH CJ,6,6/29/2018 10:37,6/29/2018 10:37,6/30/2018 9:42,NP,219,,,Recap,GN
891,EH CJ,6,6/29/2018 10:37,6/29/2018 10:37,6/30/2018 9:42,NP,256,,,Recap,GN
892,EH CJ,6,6/29/2018 10:45,6/29/2018 10:45,6/30/2018 9:55,NP,329,,,Recap,GN
893,EH CJ,6,6/29/2018 10:45,6/29/2018 10:45,6/30/2018 9:55,NP,252,,,Recap,GN
894,EH CJ,6,6/29/2018 10:45,6/29/2018 10:45,6/30/2018 9:55,NP,264,,,Recap,GN
895,EH CJ,6,6/29/2018 10:45,6/29/2018 10:45,6/30/2018 9:55,NP,278,,,Recap,GN
896,EH CJ,6,6/29/2018 10:45,6/29/2018 10:45,6/30/2018 9:55,NP,267,,,Recap,GN
897,EH CJ,6,6/29/2018 10:49,6/29/2018 10:49,6/30/2018 10:00,NP,333,,,Recap,GN
898,EH CJ,6,6/29/2018 10:49,6/29/2018 10:49,6/30/2018 10:00,NP,303,,,Recap,GN
899,EH CJ,6,6/29/2018 10:49,6/29/2018 10:49,6/30/2018 10:00,NP,326,,,Recap,GN
900,EH CJ,6,6/29/2018 10:49,6/29/2018 10:49,6/30/2018 10:00,NP,294,,,Recap,GN
